0	1.32001e+11	8.27769e+10	
0	1.32344e+11	8.29925e+10	
0	1.32685e+11	8.32061e+10	
0	1.33023e+11	8.34179e+10	
0	1.33357e+11	8.36278e+10	
0	1.33689e+11	8.38357e+10	
0	1.34018e+11	8.40417e+10	
0	1.34343e+11	8.42458e+10	
0	1.34665e+11	8.44479e+10	
0	1.34984e+11	8.4648e+10	
0	1.353e+11	8.48462e+10	
0	1.35613e+11	8.50424e+10	
0	1.35923e+11	8.52365e+10	
0	1.36229e+11	8.54287e+10	
0	1.36533e+11	8.56189e+10	
0	1.36833e+11	8.58071e+10	
0	1.37129e+11	8.59932e+10	
0	1.37423e+11	8.61772e+10	
0	1.37713e+11	8.63593e+10	
0	1.38e+11	8.65393e+10	
0	1.38284e+11	8.67172e+10	
0	1.38564e+11	8.6893e+10	
0	1.38841e+11	8.70667e+10	
0	1.39115e+11	8.72384e+10	
0	1.39386e+11	8.7408e+10	
0	1.39653e+11	8.75754e+10	
0	1.39916e+11	8.77408e+10	
0	1.40177e+11	8.7904e+10	
0	1.40433e+11	8.80651e+10	
0	1.40687e+11	8.82241e+10	
0	1.40937e+11	8.83809e+10	
0	1.41184e+11	8.85356e+10	
0	1.41427e+11	8.86881e+10	
0	1.41667e+11	8.88385e+10	
0	1.41903e+11	8.89867e+10	
0	1.42136e+11	8.91327e+10	
0	1.42365e+11	8.92765e+10	
0	1.42591e+11	8.94182e+10	
0	1.42814e+11	8.95577e+10	
0	1.43033e+11	8.9695e+10	
0	1.43248e+11	8.98301e+10	
0	1.4346e+11	8.9963e+10	
0	1.43668e+11	9.00937e+10	
0	1.43873e+11	9.02222e+10	
0	1.44075e+11	9.03484e+10	
0	1.44272e+11	9.04725e+10	
0	1.44467e+11	9.05943e+10	
0	1.44657e+11	9.07139e+10	
0	1.44845e+11	9.08312e+10	
0	1.45028e+11	9.09464e+10	
0	1.45208e+11	9.10593e+10	
0	1.45385e+11	9.11699e+10	
0	1.45557e+11	9.12784e+10	
0	1.45727e+11	9.13845e+10	
0	1.45893e+11	9.14884e+10	
0	1.46055e+11	9.15901e+10	
0	1.46213e+11	9.16895e+10	
0	1.46368e+11	9.17867e+10	
0	1.4652e+11	9.18816e+10	
0	1.46667e+11	9.19743e+10	
0	1.46811e+11	9.20647e+10	
0	1.46952e+11	9.21528e+10	
0	1.47089e+11	9.22387e+10	
0	1.47222e+11	9.23223e+10	
0	1.47352e+11	9.24037e+10	
0	1.47478e+11	9.24828e+10	
0	1.47601e+11	9.25596e+10	
0	1.4772e+11	9.26342e+10	
0	1.47835e+11	9.27065e+10	
0	1.47947e+11	9.27765e+10	
0	1.48055e+11	9.28443e+10	
0	1.48159e+11	9.29098e+10	
0	1.4826e+11	9.29731e+10	
0	1.48357e+11	9.30341e+10	
0	1.48451e+11	9.30928e+10	
0	1.48541e+11	9.31493e+10	
0	1.48627e+11	9.32035e+10	
0	1.4871e+11	9.32554e+10	
0	1.48789e+11	9.33051e+10	
0	1.48865e+11	9.33526e+10	
0	1.48937e+11	9.33978e+10	
0	1.49006e+11	9.34407e+10	
0	1.49071e+11	9.34814e+10	
0	1.49132e+11	9.35198e+10	
0	1.4919e+11	9.35561e+10	
0	1.49244e+11	9.359e+10	
0	1.49294e+11	9.36218e+10	
0	1.49341e+11	9.36512e+10	
0	1.49385e+11	9.36785e+10	
0	1.49425e+11	9.37035e+10	
0	1.49461e+11	9.37263e+10	
0	1.49494e+11	9.37469e+10	
0	1.49523e+11	9.37653e+10	
0	1.49549e+11	9.37815e+10	
0	1.49571e+11	9.37954e+10	
0	1.4959e+11	9.38071e+10	
0	1.49605e+11	9.38167e+10	
0	1.49617e+11	9.3824e+10	
0	1.49625e+11	9.38292e+10	
0	1.4963e+11	9.38321e+10	
0	1.49631e+11	9.38329e+10	
0	1.49629e+11	9.38315e+10	
0	1.49623e+11	9.38279e+10	
0	1.49614e+11	9.38222e+10	
0	1.49601e+11	9.38142e+10	
0	1.49585e+11	9.38042e+10	
0	1.49566e+11	9.3792e+10	
0	1.49543e+11	9.37776e+10	
0	1.49517e+11	9.37611e+10	
0	1.49487e+11	9.37424e+10	
0	1.49454e+11	9.37217e+10	
0	1.49417e+11	9.36988e+10	
0	1.49377e+11	9.36738e+10	
0	1.49334e+11	9.36466e+10	
0	1.49288e+11	9.36174e+10	
0	1.49238e+11	9.35861e+10	
0	1.49184e+11	9.35527e+10	
0	1.49128e+11	9.35172e+10	
0	1.49068e+11	9.34796e+10	
0	1.49005e+11	9.344e+10	
0	1.48938e+11	9.33983e+10	
0	1.48868e+11	9.33546e+10	
0	1.48795e+11	9.33088e+10	
0	1.48719e+11	9.32609e+10	
0	1.4864e+11	9.32111e+10	
0	1.48557e+11	9.31592e+10	
0	1.48471e+11	9.31053e+10	
0	1.48382e+11	9.30494e+10	
